efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,ss noise,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,noise_flag,e_l,TV
0.23953407653874514,-0.01594803674521925,1.7435648770884922,0.06425277251370035,0.0034839193909741457,0.6250000000000001,,,3,0.11,0.1,1.8461538461538465,0.5,1,1,0.005999999999999997,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.009999999999999995,-3
0.2369971099111502,-0.02070491343486374,1.963430088460749,0.04232248586209396,0.009384955995850531,0.6250000000000001,,,3,0.17517241379310344,0.1,1.8461538461538465,0.5,1,1,0.04510344827586206,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.07517241379310344,-3
0.23483774103723562,-0.023908597159774444,2.2238181177988845,0.020932766400203952,0.019743542552345218,0.6250000000000001,,,3,0.2403448275862069,0.1,1.8461538461538463,0.5,1,1,0.08420689655172413,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.1403448275862069,-3
0.23311018474952025,-0.025683315796036093,2.525173553056216,-0.0003576018795908159,0.0337652983842335,0.6250000000000001,,,3,0.3055172413793103,0.1,1.8461538461538465,0.5,1,1,0.12331034482758617,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.2055172413793103,-3
0.23186260073197174,-0.026204177708018143,2.8666552783784547,-0.021967083209444092,0.05058037392636288,0.6250000000000001,,,3,0.37068965517241376,0.1,1.8461538461538465,0.5,1,1,0.16241379310344822,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.2706896551724137,-3
0.23113144372264094,-0.02567601307406727,3.2464292384799447,-0.0442842781529784,0.06933177136995226,0.625,,,3,0.4358620689655172,0.1,1.846153846153846,0.5,1,1,0.2015172413793103,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.3358620689655172,-3
0.2309365330355496,-0.024313718925674438,3.662004936695739,-0.06766094706369835,0.08923801301006494,0.6250000000000001,,,3,0.5010344827586206,0.1,1.8461538461538463,0.5,1,1,0.24062068965517236,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.40103448275862064,-3
0.23127799787664402,-0.0223261704843097,4.110557083349841,-0.09240450165468184,0.10962931258199016,0.625,,,3,0.5662068965517241,0.1,1.846153846153846,0.5,1,1,0.27972413793103446,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.4662068965517241,-3
0.2321357121794958,-0.019904659477923158,4.589207171158492,-0.11877071156188558,0.1299612172677886,0.6250000000000001,,,3,0.6313793103448275,0.1,1.8461538461538465,0.5,1,1,0.3188275862068965,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.5313793103448275,-3
0.2334711667675931,-0.01721587046932327,5.095253002657126,-0.1469580302870675,0.14981189595413014,0.6250000000000001,,,3,0.696551724137931,0.1,1.8461538461538463,0.5,1,1,0.3579310344827586,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.596551724137931,-3
0.23523119424131322,-0.014398769251112924,5.626338866859548,-0.17710477419496667,0.16886941434905275,0.625,,,3,0.7617241379310344,0.1,1.8461538461538458,0.5,1,1,0.3970344827586207,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.6617241379310345,-3
0.23735269989744429,-0.011564472533432037,6.180565034964001,-0.20928969813460427,0.18691428686125605,0.6250000000000001,,,3,0.8268965517241379,0.1,1.8461538461538465,0.5,1,1,0.43613793103448273,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.7268965517241379,-3
0.2397675596814411,-0.008798125858654462,6.7565430360649845,-0.24353575102117242,0.20380108088360419,0.625,,,3,0.8920689655172412,0.1,1.846153846153846,0.5,1,1,0.4752413793103447,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.7920689655172413,-3
0.24240703635552965,-0.006161936998119167,7.353408920083113,-0.27981628409653503,0.21944138222521445,0.6250000000000001,,,3,0.9572413793103447,0.1,1.8461538461538465,0.5,1,1,0.5143448275862068,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.8572413793103447,-3
0.2452053269503106,-0.00369870477152859,7.970808176686456,-0.3180628038730815,0.23378926484100646,0.6250000000000001,,,3,1.0224137931034483,0.1,1.8461538461538463,0.5,1,1,0.5534482758620689,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.9224137931034483,-3
0.24810209958990742,-0.0014353848354439775,8.608863988278406,-0.3581734208188084,0.2468296071124956,0.625,,,3,1.0875862068965516,0.1,1.846153846153846,0.5,1,1,0.592551724137931,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,0.9875862068965516,-3
0.25104405836681193,0.0006135909647637223,9.268137197626151,-0.400021311951269,0.2585691182328706,0.6250000000000001,,,3,1.1527586206896552,0.1,1.8461538461538463,0.5,1,1,0.631655172413793,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.052758620689655,-3
0.2539856807170926,0.002443390492065871,9.949583398672065,-0.44346269895602525,0.26902969988230246,0.625,,,3,1.2179310344827585,0.1,1.846153846153846,0.5,1,1,0.6707586206896551,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.1179310344827584,-3
0.25688931485695476,0.004056307512554671,10.654510496691135,-0.4883440049513951,0.27824368807841643,0.6250000000000001,,,3,1.283103448275862,0.1,1.8461538461538463,0.5,1,1,0.7098620689655172,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.183103448275862,-3
0.25972482538585806,0.005459733939864853,11.384538824097747,-0.5345079866132887,0.28625053181702736,0.625,,,3,1.3482758620689654,0.1,1.846153846153846,0.5,1,1,0.7489655172413792,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.2482758620689653,-3
0.26246895198560327,0.006664540552543591,12.141565131514689,-0.5817987482001743,0.29309452247205814,0.625,,,3,1.413448275862069,0.1,1.846153846153846,0.5,1,1,0.7880689655172414,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.313448275862069,-3
0.26510451318222505,0.007683813174625088,12.927731255551034,-0.630065633397451,0.29882326150952837,0.6250000000000001,,,3,1.4786206896551723,0.1,1.8461538461538463,0.5,1,1,0.8271724137931034,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.3786206896551723,-3
0.26761955313472857,0.008531887227161227,13.745397870276108,-0.6791660604550429,0.30348662714112445,0.6250000000000001,,,3,1.543793103448276,0.1,1.8461538461538465,0.5,1,1,0.8662758620689655,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.4437931034482758,-3
0.2700064990656484,0.009223626031559552,14.597123416050662,-0.7289674153971935,0.30713606483530886,0.6250000000000001,,,3,1.6089655172413793,0.1,1.8461538461538463,0.5,1,1,0.9053793103448274,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.5089655172413792,-3
0.27226137220748825,0.009773894026778033,15.485648059246163,-0.7793481474772395,0.30982407907677567,0.6250000000000001,,,3,1.6741379310344826,0.1,1.8461538461538463,0.5,1,1,0.9444827586206894,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.5741379310344825,-3
0.2743830763177734,0.010197183103504131,16.41388236759566,-0.830198222404909,0.3116038443034128,0.6250000000000001,,,3,1.7393103448275862,0.1,1.8461538461538463,0.5,1,1,0.9835862068965516,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.639310344827586,-3
0.2763727743492296,0.010507357363758124,17.38490028264114,-0.8814190854918555,0.31252888287815245,0.6250000000000001,,,3,1.8044827586206895,0.1,1.8461538461538465,0.5,1,1,1.0226896551724136,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.7044827586206894,-3
0.2782333548049161,0.010717488154899542,18.401935922224297,-0.9329232728889914,0.3126527791406119,0.6250000000000001,,,3,1.869655172413793,0.1,1.8461538461538465,0.5,1,1,1.0617931034482757,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.769655172413793,-3
0.279968983642791,0.010839756927901055,19.468383739470934,-0.9846337887910278,0.3120289129485957,0.6250000000000001,,,3,1.9348275862068964,0.1,1.8461538461538463,0.5,1,1,1.1008965517241378,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.8348275862068963,-3
0.2815847343925314,0.010885408263617478,20.587801587709095,-1.0364833436371874,0.3107102053858101,0.6250000000000001,,,3,2.0,0.1,1.8461538461538463,0.5,1,1,1.14,0.6,3000,3000,1,0.8,0.7,0.5,0.5,1,False,False,False,False,False,1e-06,True,1.9,-3
